NameToDisplay,Size,Brand,Marketing Group,Category,Stock(Unit1),SaleRate,MRP,Sale Rate Value,Product,Stock(Unit2),Stock,StockUnit,Unit1,Unit2,Stock Value,IsVirtual,Status,ProdConv1,SellLoose,StockLocation,Rate
GKids 1700 ,32,Gkids,Baba Woolen Wear,SWEATER<,5.0,745.0,835.0,3725.0,1700,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 1700 ,30,Gkids,Baba Woolen Wear,SWEATER<,3.0,725.0,805.0,2175.0,1700,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 1700 ,26,Gkids,Baba Woolen Wear,SWEATER<,3.0,660.0,740.0,1980.0,1700,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 1700 ,34,Gkids,Baba Woolen Wear,SWEATER<,5.0,765.0,865.0,3825.0,1700,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 1700 ,24,Gkids,Baba Woolen Wear,SWEATER<,1.0,640.0,720.0,640.0,1700,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 208 ,34,Gkids,Baba Woolen Wear,SKIVI<,3.0,580.0,650.0,1740.0,208,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 208 ,22,Gkids,Baba Woolen Wear,SKIVI<,4.0,445.0,495.0,1780.0,208,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 208 ,26,Gkids,Baba Woolen Wear,SKIVI<,5.0,495.0,550.0,2475.0,208,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 208 ,18,Gkids,Baba Woolen Wear,SKIVI<,4.0,415.0,455.0,1660.0,208,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 208 ,24,Gkids,Baba Woolen Wear,SKIVI<,6.0,480.0,530.0,2880.0,208,6.0,6.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 208 ,28,Gkids,Baba Woolen Wear,SKIVI<,4.0,510.0,570.0,2040.0,208,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 208 ,20,Gkids,Baba Woolen Wear,SKIVI<,3.0,430.0,480.0,1290.0,208,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 208 ,30,Gkids,Baba Woolen Wear,SKIVI<,4.0,540.0,610.0,2160.0,208,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 208 ,32,Gkids,Baba Woolen Wear,SKIVI<,3.0,560.0,630.0,1680.0,208,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 6000 ,22,Gkids,Baby Woolen Wear,WOOLEN TOP<,4.0,675.0,750.0,2700.0,6000,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 8000 ,32,Gkids,Baby Woolen Wear,WOOLEN TOP<,8.0,790.0,880.0,6320.0,8000,8.0,8.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 8000 ,26,Gkids,Baby Woolen Wear,WOOLEN TOP<,8.0,710.0,790.0,5680.0,8000,8.0,8.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 8000 ,30,Gkids,Baby Woolen Wear,WOOLEN TOP<,9.0,770.0,860.0,6930.0,8000,9.0,9.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 8000 ,24,Gkids,Baby Woolen Wear,WOOLEN TOP<,3.0,690.0,770.0,2070.0,8000,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 8000 ,34,Gkids,Baby Woolen Wear,WOOLEN TOP<,9.0,810.0,900.0,7290.0,8000,9.0,9.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 8000 ,28,Gkids,Baby Woolen Wear,WOOLEN TOP<,7.0,730.0,810.0,5110.0,8000,7.0,7.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 8000 ,22,Gkids,Baby Woolen Wear,WOOLEN TOP<,6.0,625.0,705.0,3750.0,8000,6.0,6.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 9000 ,32,Gkids,Baby Woolen Wear,WOOLEN TOP<,3.0,740.0,830.0,2220.0,9000,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 9000 ,26,Gkids,Baby Woolen Wear,WOOLEN TOP<,4.0,660.0,740.0,2640.0,9000,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 9000 ,30,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,720.0,810.0,1440.0,9000,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 9000 ,28,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,680.0,760.0,1360.0,9000,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 9000 ,24,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,640.0,720.0,1280.0,9000,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 9000 ,22,Gkids,Baby Woolen Wear,WOOLEN TOP<,12.0,575.0,650.0,6900.0,9000,12.0,12.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids 9000 ,34,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,760.0,850.0,1520.0,9000,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No21 ,20,Gkids,Baby Woolen Wear,Woolen-Set<,1.0,395.0,395.0,395.0,No21,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No22 ,18,Gkids,Baba Woolen Wear,Suede P/O<,1.0,375.0,375.0,375.0,No22,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No22 ,20,Gkids,Baba Woolen Wear,Suede P/O<,2.0,385.0,385.0,770.0,No22,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No23 ,16,Gkids,Baba Woolen Wear,SWEATER<,1.0,395.0,395.0,395.0,No23,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No23 ,14,Gkids,Baba Woolen Wear,SWEATER<,4.0,385.0,385.0,1540.0,No23,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No23 ,18,Gkids,Baba Woolen Wear,SWEATER<,3.0,405.0,405.0,1215.0,No23,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No24 ,20,Gkids,Baba Woolen Wear,Suede P/O<,1.0,350.0,350.0,350.0,No24,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No24 ,28,Gkids,Baba Woolen Wear,Suede P/O<,1.0,425.0,425.0,425.0,No24,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No24 ,26,Gkids,Baba Woolen Wear,Suede P/O<,2.0,415.0,415.0,830.0,No24,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No26 ,22,Gkids,Baba Woolen Wear,SWEATER<,1.0,455.0,455.0,455.0,No26,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No27 ,26,Gkids,Baby Woolen Wear,WOOLEN TOP<,1.0,475.0,475.0,475.0,No27,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No27 ,28,Gkids,Baby Woolen Wear,WOOLEN TOP<,1.0,495.0,495.0,495.0,No27,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No34 ,32,Gkids,Baba Woolen Wear,SWEATER<,2.0,595.0,595.0,1190.0,No34,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No34 ,34,Gkids,Baba Woolen Wear,SWEATER<,5.0,615.0,615.0,3075.0,No34,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No36 ,24,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,610.0,610.0,1220.0,No36,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No36 ,28,Gkids,Baby Woolen Wear,WOOLEN TOP<,3.0,650.0,650.0,1950.0,No36,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No36 ,26,Gkids,Baby Woolen Wear,WOOLEN TOP<,5.0,630.0,630.0,3150.0,No36,5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No45 ,32,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,875.0,875.0,1750.0,No45,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No45 ,28,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,785.0,785.0,1570.0,No45,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No45 ,26,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,765.0,765.0,1530.0,No45,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No45 ,30,Gkids,Baby Woolen Wear,WOOLEN TOP<,1.0,855.0,855.0,855.0,No45,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No45.5 ,32,Gkids,Baby Woolen Wear,WOOLEN TOP<,1.0,785.0,785.0,785.0,No45.5,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No45.5 ,28,Gkids,Baby Woolen Wear,WOOLEN TOP<,3.0,720.0,720.0,2160.0,No45.5,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No45.5 ,26,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,700.0,700.0,1400.0,No45.5,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No46 ,24,Gkids,Baby Woolen Wear,WOOLEN TOP<,1.0,785.0,785.0,785.0,No46,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No46 ,28,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,825.0,825.0,1650.0,No46,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GKids No46 ,26,Gkids,Baby Woolen Wear,WOOLEN TOP<,2.0,805.0,805.0,1610.0,No46,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Glamour 924 ,24,Glamour,GIRLS KIDS WEAR,Lancha<>,1.0,2130.0,2130.0,2130.0,924,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Glamour 924 ,34,Glamour,GIRLS KIDS WEAR,Lancha<>,1.0,2380.0,2380.0,2380.0,924,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Glamour 924 ,36,Glamour,GIRLS KIDS WEAR,Lancha<>,1.0,2430.0,2430.0,2430.0,924,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Glamour 924 ,20,Glamour,GIRLS KIDS WEAR,Lancha<>,1.0,2030.0,2030.0,2030.0,924,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Glamour 924 ,22,Glamour,GIRLS KIDS WEAR,Lancha<>,1.0,2080.0,2080.0,2080.0,924,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 100 ,28,Gohil-bpl,GIRLS KIDS WEAR,Leggy<,2.0,130.0,130.0,260.0,100,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 100 ,38,Gohil-bpl,GIRLS KIDS WEAR,Leggy<,1.0,180.0,180.0,180.0,100,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 100 ,34,Gohil-bpl,GIRLS KIDS WEAR,Leggy<,1.0,160.0,160.0,160.0,100,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 100 ,36,Gohil-bpl,GIRLS KIDS WEAR,Leggy<,1.0,170.0,170.0,170.0,100,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 100 ,22,Gohil-bpl,GIRLS KIDS WEAR,Leggy<,1.0,100.0,100.0,100.0,100,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 100 ,26,Gohil-bpl,GIRLS KIDS WEAR,Leggy<,1.0,120.0,120.0,120.0,100,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 100 ,32,Gohil-bpl,GIRLS KIDS WEAR,Leggy<,2.0,150.0,150.0,300.0,100,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 138 ,16,Gohil-bpl,Baba Woolen Wear,Suit-Falalan<,1.0,210.0,210.0,210.0,138,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 21367 ,14,Gohil-bpl,BABA KIDS WEAR,Suit-Half-Hosiery <,1.0,245.0,245.0,245.0,21367,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 21419 ,14,Gohil-bpl,BABA KIDS WEAR,Suit-Half-Hosiery <,1.0,260.0,260.0,260.0,21419,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 225/10 ,24,Gohil-bpl,Baba Woolen Wear,Suit-Falalan<,1.0,365.0,365.0,365.0,225/10,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 22503 ,16,Gohil-bpl,BABA KIDS WEAR,Suit-S/L,1.0,310.0,310.0,310.0,22503,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 238 ,16,Gohil-bpl,Baba Woolen Wear,SWEATER<,2.0,335.0,335.0,670.0,238,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Gohil-BPL 238 ,14,Gohil-bpl,Baba Woolen Wear,SWEATER<,3.0,315.0,315.0,945.0,238,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GOI 764 1/2/3/4/5/6/7/8,8,Goi,BABA KIDS WEAR,Suit-Jacket  <>,1.0,1895.0,1895.0,1895.0,764,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GOI 764 1/2/3/4/5/6/7/8,6,Goi,BABA KIDS WEAR,Suit-Jacket  <>,1.0,1795.0,1795.0,1795.0,764,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GOI 876 28/30/32/34/36/38,32,Goi,BABA KIDS WEAR,Shirt-Full<,1.0,940.0,940.0,940.0,876,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Good Baby 5811(VH),36,Good baby,GIRLS KIDS WEAR,LEGGY SET<,1.0,895.0,895.0,895.0,5811(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GoodVibes 401(DC) ,26,Goodvibes,BABA KIDS WEAR,T-Shirt-Half <,1.0,335.0,335.0,335.0,401(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Goofy L-1(aj) ,26,Goofy,BABA KIDS WEAR,Lower-Hosiery <,3.0,245.0,245.0,735.0,L-1(aj),3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Goofy L-1(aj) ,34,Goofy,BABA KIDS WEAR,Lower-Hosiery <,1.0,280.0,280.0,280.0,L-1(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Goofy L-1(aj) ,24,Goofy,BABA KIDS WEAR,Lower-Hosiery <,3.0,235.0,235.0,705.0,L-1(aj),3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1036(ss) ,XXL,Grab,BABA KIDS WEAR,Suit-Half-Hosiery <,3.0,415.0,415.0,1245.0,1036(ss),3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1036(ss) ,XL,Grab,BABA KIDS WEAR,Suit-Half-Hosiery <,3.0,405.0,405.0,1215.0,1036(ss),3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1063(ss) ,22,Grab,BABA KIDS WEAR,Suit-Full-Hosiery <,3.0,570.0,570.0,1710.0,1063(ss),3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1063(ss) ,20,Grab,BABA KIDS WEAR,Suit-Full-Hosiery <,3.0,540.0,540.0,1620.0,1063(ss),3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1063(ss) ,26,Grab,BABA KIDS WEAR,Suit-Full-Hosiery <,5.0,610.0,610.0,3050.0,1063(ss),5.0,5.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1063(ss) ,16,Grab,BABA KIDS WEAR,Suit-Full-Hosiery <,1.0,500.0,500.0,500.0,1063(ss),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1063(ss) ,24,Grab,BABA KIDS WEAR,Suit-Full-Hosiery <,1.0,590.0,590.0,590.0,1063(ss),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1072 ,22,Grab,BABA KIDS WEAR,coord set ,2.0,640.0,695.0,1280.0,1072,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1072 ,20,Grab,BABA KIDS WEAR,coord set ,2.0,630.0,695.0,1260.0,1072,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1072 ,24,Grab,BABA KIDS WEAR,coord set ,1.0,650.0,695.0,650.0,1072,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1075 ,20,Grab,BABA KIDS WEAR,coord set ,1.0,630.0,695.0,630.0,1075,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1075 ,22,Grab,BABA KIDS WEAR,coord set ,2.0,640.0,695.0,1280.0,1075,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1075 ,18,Grab,BABA KIDS WEAR,coord set ,1.0,620.0,695.0,620.0,1075,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1506 ,22,Grab,Baba Woolen Wear,Suit-Falalan<,1.0,665.0,665.0,665.0,1506,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1506 ,20,Grab,Baba Woolen Wear,Suit-Falalan<,1.0,645.0,645.0,645.0,1506,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1512 ,22,Grab,Baba Woolen Wear,Suit-Falalan<,1.0,675.0,675.0,675.0,1512,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1512 ,26,Grab,Baba Woolen Wear,Suit-Falalan<,1.0,715.0,715.0,715.0,1512,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 1512 ,24,Grab,Baba Woolen Wear,Suit-Falalan<,1.0,695.0,695.0,695.0,1512,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 201/11(ss) ,18,Grab,GIRLS KIDS WEAR,Top-T-Shirt <,2.0,220.0,220.0,440.0,201/11(ss),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 201/11(ss) ,16,Grab,GIRLS KIDS WEAR,Top-T-Shirt <,2.0,210.0,210.0,420.0,201/11(ss),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 2641 ,22,Grab,Baba Woolen Wear,Suit-Falalan<,3.0,705.0,760.0,2115.0,2641,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 2641 ,20,Grab,Baba Woolen Wear,Suit-Falalan<,2.0,685.0,760.0,1370.0,2641,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 2641 ,24,Grab,Baba Woolen Wear,Suit-Falalan<,1.0,725.0,760.0,725.0,2641,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 401/35(ss) ,20,Grab,BABA KIDS WEAR,Pajami-Grip <,1.0,240.0,240.0,240.0,401/35(ss),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 401/35(ss) ,18,Grab,BABA KIDS WEAR,Pajami-Grip <,1.0,230.0,230.0,230.0,401/35(ss),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 403/29(ss) ,18,Grab,BABA KIDS WEAR,Pajami-Grip <,1.0,185.0,185.0,185.0,403/29(ss),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 403/29(ss) ,20,Grab,BABA KIDS WEAR,Pajami-Grip <,2.0,195.0,195.0,390.0,403/29(ss),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Grab 403/29(ss) ,22,Grab,BABA KIDS WEAR,Pajami-Grip <,2.0,205.0,205.0,410.0,403/29(ss),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 1141 ,16,Gravitgold,BABA KIDS WEAR,Jeans-Gallis <,1.0,425.0,425.0,425.0,1141,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 1141 ,18,Gravitgold,BABA KIDS WEAR,Jeans-Gallis <,1.0,445.0,445.0,445.0,1141,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 1181 ,18,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,425.0,425.0,425.0,1181,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 1181 ,16,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,405.0,405.0,405.0,1181,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3537 ,30,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,635.0,635.0,635.0,3537,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3652 ,22,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,510.0,510.0,510.0,3652,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3652 ,26,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,550.0,550.0,550.0,3652,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3672 ,20,Gravitgold,BABA KIDS WEAR,Cargo<,1.0,635.0,635.0,635.0,3672,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3672 ,22,Gravitgold,BABA KIDS WEAR,Cargo<,1.0,655.0,655.0,655.0,3672,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3672 ,26,Gravitgold,BABA KIDS WEAR,Cargo<,1.0,695.0,695.0,695.0,3672,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3683 ,26,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,605.0,605.0,605.0,3683,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3684 ,22,Gravitgold,BABA KIDS WEAR,Cargo<,1.0,625.0,625.0,625.0,3684,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3684 ,30,Gravitgold,BABA KIDS WEAR,Cargo<,1.0,705.0,705.0,705.0,3684,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3688 ,28,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,625.0,625.0,625.0,3688,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 3709 ,26,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,615.0,615.0,615.0,3709,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 4007 ,34,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,565.0,565.0,565.0,4007,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 4032 ,26,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,680.0,680.0,680.0,4032,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 5381 ,38,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,710.0,710.0,710.0,5381,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 5381 ,40,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,730.0,730.0,730.0,5381,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 5454 ,32,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,675.0,675.0,675.0,5454,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 5455 ,38,Gravitgold,BABA KIDS WEAR,JEANS<,1.0,785.0,785.0,785.0,5455,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 5465 ,38,Gravitgold,BABA KIDS WEAR,Cargo<,1.0,740.0,740.0,740.0,5465,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 5465 ,40,Gravitgold,BABA KIDS WEAR,Cargo<,1.0,760.0,760.0,760.0,5465,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 5479 ,36,Gravitgold,BABA KIDS WEAR,Jeans-Damage <,1.0,735.0,735.0,735.0,5479,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
GravitGold 5479 ,38,Gravitgold,BABA KIDS WEAR,Jeans-Damage <,1.0,755.0,755.0,755.0,5479,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
